home_id;home_score;home_elo;away_id;away_score;away_elo;elo_dif;goal_dif
7614;2;1683.98596191;39;1;1770.31628418;-86.3303222699999;1
42;2;1619.16833496;3429;1;1572.54504395;46.62329101;1
33;2;1689.37609863;47;3;1713.28234863;-23.90625;-1
1730;1;1657.07702637;45;1;1708.94616699;-51.869140619999826;0
1147;0;1560.50109863;38;2;1590.71618652;-30.215087890000177;-2
45;0;1715.54309082;1211;0;1724.95800781;-9.414916989999938;0
37;5;2001.13769531;33;0;1683.2824707;317.85522461000005;5
282;1;1707.51513672;44;1;1888.27661133;-180.76147460999982;0
50;1;1643.99902344;1147;0;1550.94018555;93.05883788999995;1
38;1;1605.94177246;1730;0;1659.6932373;-53.751464839999926;1
47;0;1725.04064941;42;1;1627.3581543;97.68249510999999;-1
3429;1;1570.01989746;7614;0;1695.65490723;-125.6350097699999;1
134;1;1724.30126953;219;0;1686.23754883;38.063720699999976;1
39;0;1751.33227539;36;1;1790.64050293;-39.30822753999996;-1
1211;2;1722.828125;44;2;1884.90771484;-162.07958983999993;0
1730;1;1651.72119141;134;0;1729.80493164;-78.08374022999988;1
219;3;1680.73388672;38;1;1613.91381836;66.82006836000005;2
7614;2;1685.66394043;47;0;1713.20214844;-27.538208010000062;2
39;1;1742.87902832;50;1;1648.390625;94.48840332000009;0
42;1;1639.19677734;282;1;1710.8840332;-71.68725586000005;0
33;1;1680.24951172;45;0;1710.57592773;-30.326416010000003;1
1147;0;1546.54858398;37;1;2004.1706543;-457.6220703199999;-1
36;1;1799.09375;3429;2;1580.01086426;219.08288573999994;-1
44;1;1882.00756836;1730;1;1660.3145752;221.69299316000001;0
134;1;1721.21142578;33;2;1687.49584961;33.71557616999985;-1
45;3;1703.32958984;219;0;1687.87316895;15.45642088999989;3
38;2;1606.77453613;39;1;1738.74267578;-131.96813965;1
37;3;2005.33178711;7614;0;1695.89978027;309.43200684;3
282;1;1710.5012207;36;1;1784.45141602;-73.95019531999992;0
47;2;1702.96630859;1147;0;1545.38757324;157.57873535;2
1211;1;1725.72827148;42;1;1639.57958984;86.14868164000018;0
3429;1;1594.65319824;50;2;1652.52697754;-57.873779300000024;-1
50;1;1660.6451416;37;2;2007.80847168;-347.1633300799999;-1
1730;0;1667.01660156;1211;2;1721.74450684;-54.72790527999996;-2
1147;0;1540.76123047;134;0;1710.69335938;-169.93212890999985;0
7614;3;1693.42297363;45;0;1713.89746094;-20.474487310000086;3
39;1;1728.66503906;3429;0;1586.53503418;142.13000488000012;1
42;1;1643.56335449;44;2;1875.30566406;-231.7423095700001;-1
33;1;1698.01403809;38;0;1616.85229492;81.16174316999991;1
36;3;1784.06079102;47;1;1707.59265137;76.46813964999978;2
219;0;1677.30529785;282;0;1710.8918457;-33.58654784999999;0
39;0;1732.22875977;45;1;1701.76062012;30.468139649999785;-1
1147;1;1543.82739258;282;6;1711.66418457;-167.83679199000017;-5
3429;3;1582.97131348;38;1;1612.1619873;-29.19067382000003;2
36;2;1790.88562012;134;3;1707.6270752;83.25854492000008;-1
7614;2;1705.55981445;1211;1;1733.33813477;-27.77832031999992;1
42;1;1639.828125;37;2;2009.97192383;-370.1437988299999;-1
33;1;1702.70422363;1730;2;1655.42297363;47.28125;-1
50;2;1658.48168945;47;1;1700.7677002;-42.28601075000006;1
219;1;1676.53308105;44;1;1879.04089355;-202.5078125;0
38;1;1601.83898926;36;0;1779.27709961;-177.43811035;1
37;1;2011.80810547;39;1;1721.69238281;290.1157226600001;0
44;1;1875.13293457;7614;0;1712.62658691;162.50634766000007;1
134;3;1719.2355957;50;0;1666.06005859;53.17553711000005;3
282;1;1724.03747559;33;0;1691.56066895;32.47680663999995;1
47;1;1693.18945312;3429;0;1593.29443359;99.89501953000013;1
1211;4;1726.27148438;219;0;1680.44091797;45.83056640999985;4
1730;3;1666.56652832;42;2;1637.99182129;28.574707030000127;1
45;2;1712.29699707;1147;0;1531.45410156;180.84289551000006;2
219;2;1669.89807129;1730;0;1672.28613281;-2.3880615200000648;2
1147;2;1527.46984863;44;1;1878.15258789;-350.68273926000006;1
3429;0;1588.96887207;37;2;2004.12841797;-415.1595459;-2
36;3;1768.24890137;45;0;1716.28125;51.96765137000011;3
7614;0;1709.60693359;38;3;1612.86706543;96.73986816000001;-3
39;2;1729.37219238;47;0;1697.51489258;31.857299799999964;2
42;0;1632.27233887;134;1;1728.17858887;-95.90625;-1
50;2;1657.11706543;282;1;1729.83337402;-72.71630859000015;1
33;2;1685.76477051;1211;1;1736.81433105;-51.0495605399999;1
1730;1;1664.14355469;36;3;1778.40637207;-114.26281738000012;-2
44;3;1857.94934082;33;0;1693.28100586;164.66833496000004;3
45;0;1707.11132812;3429;2;1586.65991211;120.45141601;-2
38;2;1634.00793457;50;2;1665.31567383;-31.307739259999835;0
47;1;1689.29980469;37;1;2015.00830078;-325.7084960899999;0
1211;2;1729.12402344;1147;0;1541.98510742;187.1389160199999;2
219;0;1679.02819824;42;2;1625.10388184;53.92431639999995;-2
134;1;1725.34533691;7614;2;1688.29199219;37.05334472000004;-1
282;1;1721.46069336;39;1;1743.7442627;-22.283569339999985;0
33;1;1685.3828125;42;2;1637.76611328;47.6166992200001;-1
37;8;2012.39465332;38;0;1636.70483398;375.68981934;8
1147;1;1541.9732666;1730;2;1656.96130371;-114.98803711000005;-1
50;0;1670.04138184;44;3;1866.71350098;-196.67211913999995;-3
47;2;1699.33605957;45;0;1692.84350586;6.492553710000038;2
36;0;1782.54101562;219;2;1667.23205566;115.30895996000004;-2
7614;3;1702.96240234;282;1;1723.91699219;-20.954589850000048;2
3429;0;1608.35046387;134;2;1737.92675781;-129.5762939399999;-2
39;1;1748.2902832;1211;1;1736.55859375;11.731689449999976;0
1730;2;1663.79162598;7614;2;1712.88903809;-49.09741211000005;0
44;6;1874.71411133;36;2;1764.96801758;109.74609375;4
134;4;1746.96008301;39;2;1746.18200684;0.7780761700000767;2
282;0;1713.99035645;37;3;2015.06237793;-301.0720214799999;-3
1211;5;1738.66687012;3429;2;1599.3170166;139.34985352000012;3
219;1;1684.80505371;33;1;1680.94335938;3.861694330000091;0
42;2;1655.31884766;1147;0;1535.14294434;120.17590332000009;2
45;1;1683.85131836;50;2;1662.04077148;21.810546879999947;-1
38;1;1634.03710938;47;0;1708.32824707;-74.29113769000014;1
36;1;1764.47851562;42;1;1668.18066406;96.29785156000003;0
37;3;2030.5949707;45;0;1681.06799316;349.52697753999996;3
1147;2;1537.18786621;219;1;1690.41394043;-153.22607421999987;1
50;1;1679.73083496;1211;1;1752.27233887;-72.54150391000007;0
47;2;1707.38171387;44;1;1909.53942871;-202.15771483999993;1
3429;2;1600.6184082;282;2;1716.44702148;-115.82861328000013;0
7614;0;1720.69946289;33;1;1690.24121094;30.458251949999976;-1
38;2;1649.89038086;134;1;1766.71105957;-116.82067871000004;1
39;3;1741.33776855;1730;0;1670.88806152;70.4497070299999;3
44;1;1898.36157227;3429;0;1602.56799316;295.7935791099999;1
1730;1;1662.80480957;50;1;1680.44641113;-17.6416015599998;0
45;0;1679.5657959;38;0;1659.75463867;19.811157229999935;0
282;4;1715.35058594;47;2;1719.41271973;-4.062133789999962;2
1211;1;1752.40979004;36;0;1761.90783691;-9.498046870000053;1
42;3;1672.89916992;7614;0;1710.56420898;-37.665039060000026;3
33;1;1701.22949219;1147;0;1547.92138672;153.30810546999987;1
134;0;1746.57043457;37;1;2032.95019531;-286.37976073999994;-1
219;0;1680.53344727;39;1;1761.40356445;-80.87011718000008;-1
47;1;1710.0057373;1211;3;1758.89074707;-48.885009770000124;-2
37;6;2036.0657959;1730;0;1661.43017578;374.6356201200001;6
45;0;1677.15307617;134;0;1743.45483398;-66.30175781000003;0
50;2;1681.82104492;42;5;1685.2322998;-3.4112548799998876;-3
38;2;1662.16748047;282;1;1724.75756836;-62.59008788999995;1
7614;4;1698.2310791;1147;0;1544.70837402;153.52270507999992;4
39;1;1769.0559082;44;1;1899.84277344;-130.78686524;0
3429;2;1601.08679199;219;1;1672.88122559;-71.79443360000005;1
36;3;1755.42700195;33;3;1704.44250488;50.98449707000009;0
44;3;1898.01147461;38;0;1670.19055176;227.82092285;3
282;1;1716.73449707;45;0;1677.14916992;39.58532715000001;1
1211;1;1770.75769043;37;0;2038.35668945;-267.59899902000006;1
42;3;1701.35742188;39;0;1770.88720703;-69.52978514999995;3
1730;2;1659.13928223;3429;3;1609.3223877;49.8168945299999;-1
134;1;1743.45874023;47;0;1698.13879395;45.31994628000007;1
1147;0;1538.30957031;36;2;1752.15429688;-213.84472656999992;-2
219;2;1664.64562988;7614;3;1704.62988281;-39.98425293000014;-1
33;0;1707.71520996;50;1;1665.69592285;42.01928711000005;-1
45;2;1671.58837891;42;2;1715.26074219;-43.6723632799999;0
37;4;2025.48046875;44;1;1901.6829834;123.79748534999999;3
282;2;1722.29528809;134;3;1748.74475098;-26.44946288999995;-1
50;1;1676.73815918;219;0;1655.95666504;20.78149413999995;1
38;2;1666.51904297;1211;1;1783.63391113;-117.11486815999979;1
7614;1;1713.31884766;36;0;1758.51037598;-45.19152831999986;1
39;4;1756.98388672;33;1;1696.67297363;60.31091309000021;3
47;2;1692.8527832;1730;0;1647.8494873;45.00329590000001;2
3429;3;1620.61218262;1147;2;1531.95336914;88.65881348000016;1
1730;2;1629.50756836;282;1;1702.50952148;-73.00195312000005;1
44;3;1872.83776855;45;1;1660.2175293;212.62023924999994;2
1211;5;1763.51147461;134;3;1747.05517578;16.45629883000015;2
36;0;1740.30029297;37;0;2011.5255127;-271.22521972999994;0
219;1;1639.38220215;47;0;1689.71948242;-50.337280270000065;1
7614;4;1710.05371094;50;0;1671.83740234;38.21630860000005;4
33;3;1677.06628418;3429;0;1614.31384277;62.75244140999985;3
1147;2;1516.77648926;39;1;1743.92358398;-227.14709472000004;1
42;2;1705.15637207;38;1;1665.1661377;39.99023437000005;1
282;1;1689.14331055;1211;1;1766.57702637;-77.43371582000009;0
37;2;1994.18701172;219;2;1641.87023926;352.31677246000004;0
134;2;1733.76171875;44;3;1862.36901855;-128.60729979999996;-1
45;3;1651.90686035;1730;1;1632.64575195;19.261108400000012;2
38;1;1654.93920898;1147;2;1523.70458984;131.23461914000018;-1
47;1;1677.07434082;33;0;1680.53088379;-3.456542969999873;1
3429;2;1600.69226074;42;4;1705.22631836;-104.53405762000011;-2
50;2;1656.11999512;36;1;1740.46472168;-84.3447265599998;1
39;1;1727.05456543;7614;1;1715.61413574;11.440429689999974;0
36;1;1732.21472168;39;4;1724.67541504;7.53930663999995;-3
44;0;1868.85388184;282;0;1689.29199219;179.56188965;0
1147;3;1536.84545898;50;0;1664.36999512;-127.52453614000001;3
219;1;1650.29296875;134;2;1727.27685547;-76.9838867200001;-1
7614;0;1717.99328613;3429;0;1590.55053711;127.44274901999984;0
42;2;1715.36816406;47;0;1683.36108398;32.00708007999992;2
33;0;1674.2442627;37;6;1985.76428223;-311.5200195299999;-6
1730;4;1624.45776367;38;0;1641.79833984;-17.34057616999985;4
1211;1;1766.57019043;45;0;1660.09484863;106.47534180000002;1
282;4;1695.54980469;42;3;1722.84106445;-27.291259760000003;1
37;1;1992.79272461;1147;0;1553.05053711;439.7421875;1
44;2;1862.59606934;1211;1;1770.45227051;92.14379882999992;1
134;1;1735.1796875;1730;1;1637.68762207;97.49206542999991;0
45;0;1656.21289062;33;2;1667.21582031;-11.002929689999974;-2
47;1;1675.88818359;7614;4;1712.734375;-36.846191410000074;-3
3429;1;1595.80932617;36;1;1714.69689941;-118.88757323999994;0
50;2;1648.16503906;39;0;1742.1932373;-94.02819823999994;2
38;0;1628.56848145;219;0;1642.39013672;-13.821655270000065;0
1730;1;1642.25231934;44;1;1866.60205078;-224.3497314399999;0
1147;0;1552.44628906;47;2;1660.15063477;-107.70434570999987;-2
50;1;1660.34436035;3429;1;1597.10168457;63.2426757799999;0
36;2;1713.40466309;282;2;1702.21142578;11.193237310000086;0
219;4;1644.01513672;45;2;1642.61242676;1.4027099600000383;2
7614;4;1728.47192383;37;5;1993.39697266;-264.92504883000015;-1
39;1;1730.01379395;38;1;1626.94348145;103.0703125;0
42;3;1716.17944336;1211;5;1766.44628906;-50.266845699999976;-2
33;1;1680.81628418;134;1;1730.6151123;-49.79882812000005;0
37;4;1996.95654297;50;1;1656.65283203;340.3037109400002;3
44;4;1862.46313477;42;3;1704.58251953;157.88061524;1
134;2;1731.23522949;1147;2;1542.25280762;188.98242186999983;0
45;2;1633.77392578;7614;2;1724.91235352;-91.13842774;0
282;2;1704.54406738;219;0;1652.8536377;51.69042967999985;2
38;2;1631.58105469;33;1;1680.19616699;-48.615112299999964;1
47;2;1670.34411621;36;6;1711.07202148;-40.727905270000065;-4
1211;0;1778.04309082;1730;0;1646.39123535;131.6518554700001;0
3429;1;1600.79321289;39;1;1725.3762207;-124.58300781000003;0
37;3;1987.21484375;36;1;1716.85852051;270.35632323999994;2
38;1;1627.42236328;1730;0;1639.95751953;-12.53515625;1
47;2;1641.29553223;41;0;1602.71728516;38.57824706999986;2
1211;1;1753.43127441;42;0;1690.09106445;63.34020996000004;1
219;0;1633.92285156;110;1;1585.66882324;48.25402832000009;-1
39;2;1712.14379883;7614;0;1712.62963867;-0.48583984000015334;2
33;0;1669.27172852;44;3;1853.69262695;-184.42089843000008;-3
134;1;1713.30688477;282;0;1700.21289062;13.093994149999844;1
50;0;1617.11560059;45;0;1622.7947998;-5.679199209999979;0
282;1;1692.64172363;38;3;1632.47070312;60.171020509999835;-2
1730;2;1631.70141602;134;2;1717.67016602;-85.96875;0
44;2;1860.8170166;47;0;1647.22705078;213.5899658200001;2
45;0;1622.9395752;33;1;1658.93945312;-35.99987792000002;-1
36;2;1712.95349121;1211;2;1751.83947754;-38.88598632999992;0
41;1;1593.57800293;219;0;1621.11730957;-27.539306640000177;1
42;0;1683.82946777;37;2;1987.9119873;-304.0825195299999;-2
110;1;1595.26635742;39;0;1719.40966797;-124.14331055000002;1
7614;4;1702.15576172;50;1;1613.76281738;88.39294434000021;3
38;0;1648.66577148;7614;2;1709.65771484;-60.99194335999982;-2
1730;3;1632.30114746;282;0;1676.4465332;-44.14538573999994;3
134;0;1717.07043457;45;1;1614.11328125;102.95715332000009;-1
50;0;1606.26098633;44;0;1864.06628418;-257.80529785;0
1211;2;1752.59265137;37;0;1991.66455078;-239.0718994099998;2
219;3;1614.27600098;36;1;1712.20019531;-97.92419433000009;2
33;1;1667.76574707;110;1;1604.89208984;62.87365723000016;0
47;1;1643.9777832;42;1;1680.07702637;-36.099243170000136;0
39;3;1709.78405762;41;1;1600.41931152;109.36474610000005;2
110;2;1607.11132812;38;0;1635.78417969;-28.67285156999992;2
37;4;1969.10388184;219;0;1619.87438965;349.22949219;4
45;1;1619.37548828;1730;2;1638.28027344;-18.904785160000074;-1
7614;2;1715.28918457;134;2;1697.7557373;17.533447270000124;0
41;1;1587.81201172;33;0;1657.24194336;-69.42993163999995;1
42;1;1673.85705566;39;2;1708.33886719;-34.48181152999996;-1
44;5;1845.46594238;282;0;1653.28881836;192.17712401999984;5
1211;1;1747.57763672;47;1;1637.78015137;109.79748534999999;0
36;4;1692.54943848;50;0;1604.29833984;88.25109864000001;4
1730;1;1647.54406738;7614;0;1713.02233887;-65.47827149000022;1
134;2;1700.02270508;41;0;1595.96850586;104.05419921999987;2
39;0;1716.8404541;37;3;1971.28356934;-254.44311524;-3
33;1;1649.08557129;42;1;1665.35546875;-16.26989746000004;0
282;0;1647.33984375;45;1;1610.11181641;37.228027339999926;-1
50;1;1595.42541504;110;1;1611.43408203;-16.008666989999938;0
38;0;1619.96569824;44;3;1851.41491699;-231.44921875;-3
47;2;1642.30249023;36;1;1701.42236328;-59.119873049999796;1
219;2;1617.69470215;1211;3;1743.05517578;-125.36047362999989;-1
37;2;1977.42016602;33;2;1647.8392334;329.5809326199999;0
44;6;1858.15515137;134;1;1705.79248047;152.3626709;5
1211;2;1749.30932617;39;0;1710.70385742;38.60546875;2
219;1;1611.44055176;47;0;1650.32116699;-38.880615229999876;1
7614;2;1704.83984375;45;1;1620.74963379;84.09020996000004;1
41;0;1590.19885254;1730;0;1655.72644043;-65.52758788999995;0
42;0;1666.60180664;50;0;1594.1998291;72.40197753999996;0
110;0;1612.65966797;282;0;1636.70202637;-24.042358400000012;0
36;3;1693.40368652;38;0;1613.22546387;80.17822264999995;3
39;1;1693.40979004;36;1;1692.15930176;1.2504882799998995;0
1730;1;1634.77978516;44;2;1837.37353516;-202.59375;-1
134;2;1677.78027344;110;1;1590.95019531;86.83007812999995;1
45;2;1595.32177734;41;1;1569.72558594;25.596191399999952;1
38;0;1584.3828125;42;0;1642.32299805;-57.940185550000024;0
33;1;1635.1920166;219;1;1598.25134277;36.94067382999992;0
282;1;1604.95922852;7614;2;1681.19702148;-76.2377929600002;-1
50;3;1577.05871582;1211;2;1726.00415039;-148.94543456999986;1
47;2;1611.23156738;37;2;1936.29589844;-325.0643310600001;0
41;2;1563.86755371;282;1;1597.31481934;-33.44726562999995;1
37;5;1929.89086914;50;0;1587.16540527;342.7254638699999;5
44;2;1841.91381836;7614;3;1688.84143066;153.07238770000004;-1
110;1;1586.43249512;45;2;1601.1796875;-14.747192379999888;-1
47;0;1617.63659668;39;2;1680.33276367;-62.696166990000165;-2
1211;2;1715.89746094;1730;2;1630.23937988;85.65808106000009;0
219;3;1601.01281738;38;2;1584.27856445;16.73425292999991;1
36;2;1682.57043457;33;2;1632.43041992;50.14001465000001;0
42;0;1642.42724609;134;2;1682.29797363;-39.87072753999996;-2
39;2;1693.62854004;219;0;1608.95422363;84.67431641000007;2
1730;1;1632.20043945;110;2;1575.03625488;57.16418457000009;-1
134;1;1691.86328125;36;5;1677.49645996;14.366821289999962;-4
45;2;1608.50952148;44;2;1823.51794434;-215.00842285999988;0
38;0;1576.18774414;37;1;1932.33239746;-356.1446533200001;-1
7614;1;1706.76538086;41;0;1569.03833008;137.72705078000013;1
282;0;1579.36206055;42;0;1628.79553223;-49.43347167999991;0
50;1;1582.59936523;47;1;1596.35766602;-13.758300789999794;0
33;1;1633.43798828;1211;1;1714.79553223;-81.35754395000004;0
219;1;1598.38037109;45;1;1612.75427246;-14.373901370000112;0
37;2;1934.35876465;7614;0;1710.26647949;224.09228516000007;2
110;4;1586.29833984;44;2;1819.27319336;-232.97485352000012;2
47;2;1597.59619141;38;1;1574.16137695;23.434814460000098;1
1211;1;1714.0958252;134;3;1672.79321289;41.302612310000086;-2
36;2;1696.56652832;282;1;1579.14404297;117.42248534999999;1
39;1;1696.36853027;33;1;1634.13769531;62.23083496000004;0
41;3;1565.53710938;50;0;1581.36083984;-15.823730459999979;3
42;0;1629.0135498;1730;3;1620.93847656;8.075073239999938;-3
45;2;1610.52636719;42;1;1609.29089355;1.2354736400000093;1
1730;1;1638.09216309;36;1;1701.42626953;-63.334106439999914;0
44;1;1795.8104248;37;3;1941.58605957;-145.77563477000012;-2
134;1;1688.38464355;219;1;1598.03918457;90.34545897999988;0
50;0;1570.49304199;39;1;1693.97314453;-123.48010253999996;-1
38;3;1568.93103027;41;1;1578.16162109;-9.230590819999861;2
7614;2;1701.37109375;110;1;1604.67468262;96.69641112999989;1
282;0;1582.58740234;1211;3;1700.69873047;-118.11132813000017;-3
33;3;1638.28979492;47;3;1610.56420898;27.725585939999974;0
41;2;1568.70654297;44;1;1787.90759277;-219.20104979999996;1
37;3;1949.4888916;1730;0;1638.24060059;311.24829101;3
47;2;1613.00073242;134;4;1684.35241699;-71.35168456999986;-2
1211;1;1711.92895508;45;1;1621.31555176;90.61340331999986;0
36;2;1701.27783203;7614;2;1705.72424316;-4.446411130000115;0
219;1;1602.07141113;282;0;1571.35717773;30.714233399999785;1
33;3;1635.85314941;50;1;1564.11315918;71.7399902300001;2
39;2;1700.35302734;38;0;1578.3861084;121.96691893999991;2
42;4;1607.1529541;110;0;1600.3215332;6.831420900000012;4
110;1;1593.79504395;41;1;1586.74377441;7.051269540000021;0
1730;2;1640.90637207;33;1;1648.00549316;-7.099121089999926;1
44;4;1774.84753418;39;4;1711.04064941;63.8068847699999;0
134;2;1700.23937988;37;1;1959.73974609;-259.50036621000004;1
45;0;1630.47070312;36;1;1704.89550781;-74.42480468999997;-1
50;2;1562.2265625;219;1;1613.08215332;-50.85559082000009;1
7614;2;1734.47021484;42;0;1624.98095703;109.48925781000003;2
282;0;1583.63647461;47;2;1603.97131348;-20.334838869999885;-2
38;3;1577.96411133;1211;0;1700.29870605;-122.33459472000004;3
50;0;1570.01196289;38;0;1594.55175781;-24.539794920000077;0
37;3;1946.88171387;110;1;1590.87194824;356.0097656300002;2
1211;4;1683.71118164;7614;0;1740.08361816;-56.372436520000065;4
36;1;1712.42822266;44;1;1771.47375488;-59.045532219999814;0
219;1;1605.29675293;1730;3;1647.61071777;-42.31396484000015;-2
39;2;1714.41430664;282;2;1570.75134277;143.66296386999988;0
42;1;1619.36755371;41;0;1587.59509277;31.772460939999974;1
47;1;1616.85644531;45;2;1622.93798828;-6.081542969999873;-1
33;3;1641.30114746;134;0;1713.09741211;-71.79626465000001;3
41;0;1580.23168945;36;2;1710.59277344;-130.36108399;-2
44;1;1762.71704102;42;2;1617.61096191;145.10607910999988;-1
134;1;1691.51367188;39;1;1701.77307129;-10.259399410000015;0
45;0;1625.04223633;37;1;1947.8795166;-322.83728027000006;-1
38;0;1588.2142334;33;0;1648.19360352;-59.979370119999885;0
7614;2;1706.53857422;219;2;1585.98852539;120.55004883000015;0
1730;1;1652.2277832;47;1;1594.3815918;57.84619139999995;0
282;3;1563.34094238;50;4;1561.65820312;1.6827392599998348;-1
110;2;1582.01538086;1211;0;1685.88586426;-103.87048340000001;2
50;1;1571.13793945;134;0;1690.03369141;-118.8957519600001;1
38;1;1588.15429688;45;2;1622.48132324;-34.32702635999999;-1
219;0;1590.80859375;44;2;1750.07995605;-159.27136229999996;-2
33;1;1648.25341797;7614;1;1701.71850586;-53.46508788999995;0
37;1;1950.44042969;282;0;1553.86120605;396.57922364;1
47;3;1597.63586426;110;1;1594.94396973;2.691894530000127;2
1211;1;1672.95727539;41;0;1565.9954834;106.96179198999994;1
36;1;1713.68664551;42;0;1630.24804688;83.43859863000012;1
39;3;1703.25305176;1730;2;1648.97351074;54.279541020000124;1
134;3;1680.59973145;38;1;1579.4095459;101.19018555000002;2
1730;3;1643.64160156;50;3;1580.57189941;63.06970215000001;0
44;2;1757.62597656;1211;1;1676.99743652;80.62854003999996;1
45;2;1631.22607422;39;2;1708.58496094;-77.35888671999987;0
282;1;1553.0123291;33;0;1648.08361816;-95.07128906000003;1
41;0;1561.95532227;37;1;1951.28930664;-389.33398437000005;-1
42;2;1625.74121094;219;2;1583.26257324;42.478637700000036;0
110;4;1585.72155762;36;4;1718.19335938;-132.47180175999983;0
7614;2;1701.88830566;47;3;1606.85827637;95.0300292899999;-1
36;1;1716.15686035;37;3;1952.96777344;-236.81091308999999;-2
1730;1;1640.25012207;38;0;1573.45019531;66.79992676000006;1
45;1;1631.73620605;50;1;1583.96337891;47.77282713999989;0
110;3;1587.75817871;219;2;1586.11950684;1.6386718700000529;1
7614;3;1690.03149414;39;1;1708.0748291;-18.04333496000004;2
41;1;1560.27697754;47;0;1618.71508789;-58.43811034999999;1
42;1;1622.88439941;1211;1;1672.4609375;-49.576538089999985;0
44;0;1762.16247559;33;0;1638.99084473;123.17163086000005;0
282;2;1562.10510254;134;1;1686.55908203;-124.45397948999994;1
47;1;1610.8067627;44;1;1757.25183105;-146.44506834999993;0
134;2;1676.9564209;1730;0;1645.2677002;31.688720699999976;2
50;2;1587.01269531;7614;1;1699.56921387;-112.55651856000009;1
38;0;1568.43249512;282;2;1571.70776367;-3.2752685499999643;-2
1211;1;1672.80822754;36;4;1710.75085449;-37.942626949999976;-3
219;3;1579.70129395;41;2;1568.18530273;11.515991219999933;1
33;1;1643.90136719;45;3;1628.68688965;15.214477539999962;-2
37;4;1958.37365723;42;2;1622.53710938;335.83654785;2
39;1;1698.53710938;110;1;1594.17626953;104.36083985000005;0
45;2;1642.95300293;134;0;1684.91748047;-41.96447754000019;2
37;5;1960.01135254;1211;2;1658.19812012;301.81323241999985;3
44;2;1754.92004395;50;2;1596.17504883;158.7449951200001;0
282;1;1585.23657227;1730;1;1637.3067627;-52.07019043000014;0
7614;1;1690.40686035;38;1;1554.90380859;135.50305176000006;0
41;0;1562.15637207;39;2;1694.06921387;-131.91284180000002;-2
42;0;1620.89929199;47;0;1613.13867188;7.760620109999991;0
110;0;1598.64416504;33;1;1629.63537598;-30.991210939999974;-1
36;2;1725.36096191;219;0;1585.73022461;139.63073729999996;2
282;2;1584.97290039;44;3;1749.31787109;-164.34497069999998;-1
134;0;1674.3807373;7614;1;1685.28088379;-10.900146489999997;-1
50;0;1601.77709961;36;0;1730.22058105;-128.4434814399999;0
47;1;1615.09863281;1211;1;1655.7076416;-40.60900878999996;0
219;0;1580.87072754;37;2;1962.50195312;-381.6312255800001;-2
39;1;1702.78198242;42;2;1618.93920898;83.84277343999997;-1
33;1;1638.36633301;41;1;1553.44372559;84.92260742000008;0
1730;3;1637.57043457;45;0;1653.48974609;-15.919311519999837;3
38;1;1560.02978516;110;1;1589.91320801;-29.883422849999988;0
7614;2;1694.32946777;1730;0;1649.64111328;44.688354490000165;2
37;2;1964.94750977;39;1;1691.35852051;273.58898925999983;1
44;2;1754.60681152;38;0;1559.265625;195.34118652000006;2
45;4;1641.41894531;282;2;1579.68395996;61.73498534999999;2
110;2;1590.67736816;50;1;1603.79504395;-13.117675790000021;1
1211;4;1656.18920898;219;2;1578.42504883;77.76416015000018;2
36;0;1728.20263672;47;2;1614.61706543;113.58557129000019;-2
41;1;1557.32421875;134;0;1665.33215332;-108.00793457000009;1
42;3;1630.3626709;33;1;1634.48571777;-4.123046870000053;2
47;0;1632.06079102;219;2;1571.74389648;60.316894539999794;-2
282;1;1580.08666992;110;1;1605.28796387;-25.201293950000036;0
50;1;1604.86621094;42;0;1647.43225098;-42.56604003999996;1
38;1;1563.3927002;36;2;1718.59960938;-155.2069091799999;-1
39;2;1697.47753906;1211;1;1670.71130371;26.766235349999988;1
33;1;1633.09802246;37;2;1974.51025391;-341.41223145000004;-1
1730;0;1649.65905762;41;1;1574.36132812;75.29772950000006;-1
134;0;1663.97680664;44;1;1768.23999023;-104.26318359000015;-1
45;2;1656.69799805;7614;1;1731.11096191;-74.41296385999999;1
219;1;1596.95629883;33;1;1632.22729492;-35.27099609000015;0
37;0;1982.26074219;47;0;1625.21508789;357.0456543;0
110;0;1607.58178711;134;1;1658.51293945;-50.931152339999926;-1
1211;1;1666.2052002;50;1;1613.4543457;52.75085450000006;0
41;1;1587.08105469;45;0;1666.39135742;-79.3103027300001;1
42;1;1641.37915039;38;0;1559.07751465;82.30163573999994;1
36;0;1725.44970703;39;2;1704.51855469;20.931152339999926;-2
7614;1;1716.07336426;282;2;1580.32788086;135.7454834;-1
44;1;1783.67211914;1730;1;1639.47436523;144.19775390999985;0
134;2;1666.7545166;42;2;1646.03173828;20.72277832000009;0
1730;0;1644.76672363;1211;2;1663.06298828;-18.296264650000012;-2
45;1;1657.74743652;110;0;1599.34033203;58.407104490000165;1
38;0;1554.42504883;219;0;1596.08154297;-41.65649414000018;0
7614;1;1703.3873291;44;1;1778.37988281;-74.99255371000004;0
39;1;1718.70751953;47;0;1633.55493164;85.15258788999995;1
33;1;1632.80224609;36;2;1711.26074219;-78.45849610000005;-1
282;2;1593.01391602;41;3;1595.72485352;-2.7109375;-1
50;0;1616.59655762;37;4;1973.92102051;-357.32446288999995;-4
219;0;1596.59643555;39;1;1723.35974121;-126.76330566000001;-1
37;6;1975.71728516;38;0;1551.68078613;424.0364990300002;6
110;1;1591.8458252;1730;3;1629.77856445;-37.93273924999994;-2
